name,i1,i2,i3,i4,o1,o2
RZE_cand_1894_cand_8252_cand_57,0.21,6,11.3,0.84,0.3,153.30764
RZE_cand_1894_cand_8252_cand_58,0.21,6,11.3,0.84,0.3,155.90164000000001
RZE_cand_1894_cand_8252_cand_59,0.21,6,11.3,0.84,0.3,158.49564
RZE_cand_1894_cand_8252_cand_60,0.21,6,11.3,0.84,0.3,161.08964
RZE_cand_1894_cand_8252_cand_61,0.21,6,11.3,0.84,0.3,163.68364
RZE_cand_1894_cand_8252_cand_62,0.21,6,11.3,0.84,0.3,166.27764000000002
RZE_cand_1894_cand_8252_cand_63,0.21,6,11.3,0.84,0.3,168.87164
RZE_cand_1894_cand_8252_cand_64,0.21,6,11.3,0.998,0.3,5.449639999999998
RZE_cand_1894_cand_8252_cand_65,0.21,6,11.3,0.998,0.3,8.043639999999998
RZE_cand_1894_cand_8252_cand_66,0.21,6,11.3,0.998,0.3,10.637639999999998
RZE_cand_1894_cand_8252_cand_67,0.21,6,11.3,0.998,0.3,13.231639999999999
RZE_cand_1894_cand_8252_cand_68,0.21,6,11.3,0.998,0.3,15.82564
RZE_cand_1894_cand_8252_cand_69,0.21,6,11.3,0.998,0.3,18.41964
RZE_cand_1894_cand_8252_cand_70,0.21,6,11.3,0.998,0.3,21.01364
RZE_cand_1894_cand_8252_cand_71,0.21,6,11.3,0.998,0.3,23.60764
RZE_cand_1894_cand_8252_cand_72,0.21,6,11.3,0.998,0.3,26.20164
RZE_cand_1894_cand_8252_cand_73,0.21,6,11.3,0.998,0.3,28.795640000000002
RZE_cand_1894_cand_8252_cand_74,0.21,6,11.3,0.998,0.3,31.389640000000004
RZE_cand_1894_cand_8252_cand_75,0.21,6,11.3,0.998,0.3,33.98364
RZE_cand_1894_cand_8252_cand_76,0.21,6,11.3,0.998,0.3,36.57764
RZE_cand_1894_cand_8252_cand_77,0.21,6,11.3,0.998,0.3,39.17164
RZE_cand_1894_cand_8252_cand_78,0.21,6,11.3,0.998,0.3,41.76564
RZE_cand_1894_cand_8252_cand_79,0.21,6,11.3,0.998,0.3,44.35964
RZE_cand_1894_cand_8252_cand_80,0.21,6,11.3,0.998,0.3,46.95364
RZE_cand_1894_cand_8252_cand_81,0.21,6,11.3,0.998,0.3,49.54764
RZE_cand_1894_cand_8252_cand_82,0.21,6,11.3,0.998,0.3,52.14164
RZE_cand_1894_cand_8252_cand_83,0.21,6,11.3,0.998,0.3,54.735640000000004
RZE_cand_1894_cand_8252_cand_84,0.21,6,11.3,0.998,0.3,57.329640000000005
RZE_cand_1894_cand_8252_cand_85,0.21,6,11.3,0.998,0.3,59.92364
RZE_cand_1894_cand_8252_cand_86,0.21,6,11.3,0.998,0.3,62.51764
RZE_cand_1894_cand_8252_cand_87,0.21,6,11.3,0.998,0.3,65.11164000000001
RZE_cand_1894_cand_8252_cand_88,0.21,6,11.3,0.998,0.3,67.70564
RZE_cand_1894_cand_8252_cand_89,0.21,6,11.3,0.998,0.3,70.29964000000001
RZE_cand_1894_cand_8252_cand_90,0.21,6,11.3,0.998,0.3,72.89364
RZE_cand_1894_cand_8252_cand_91,0.21,6,11.3,0.998,0.3,75.48764000000001
RZE_cand_1894_cand_8252_cand_92,0.21,6,11.3,0.998,0.3,78.08164000000001
RZE_cand_1894_cand_8252_cand_93,0.21,6,11.3,0.998,0.3,80.67564000000002
RZE_cand_1894_cand_8252_cand_94,0.21,6,11.3,0.998,0.3,83.26964000000001
RZE_cand_1894_cand_8252_cand_95,0.21,6,11.3,0.998,0.3,85.86364000000002
RZE_cand_1894_cand_8252_cand_96,0.21,6,11.3,0.998,0.3,88.45764000000001
RZE_cand_1894_cand_8252_cand_97,0.21,6,11.3,0.998,0.3,91.05164
RZE_cand_1894_cand_8252_cand_98,0.21,6,11.3,0.998,0.3,93.64564000000001
RZE_cand_1894_cand_8252_cand_99,0.21,6,11.3,0.998,0.3,96.23964000000001
RZE_cand_1894_cand_8252_cand_100,0.21,6,11.3,0.998,0.3,98.83364000000002
RZE_cand_1894_cand_8252_cand_101,0.21,6,11.3,0.998,0.3,101.42764000000001
RZE_cand_1894_cand_8252_cand_102,0.21,6,11.3,0.998,0.3,104.02164000000002
RZE_cand_1894_cand_8252_cand_103,0.21,6,11.3,0.998,0.3,106.61564000000001
RZE_cand_1894_cand_8252_cand_104,0.21,6,11.3,0.998,0.3,109.20964000000002
RZE_cand_1894_cand_8252_cand_105,0.21,6,11.3,0.998,0.3,111.80364000000002
RZE_cand_1894_cand_8252_cand_106,0.21,6,11.3,0.998,0.3,114.39764000000001
RZE_cand_1894_cand_8252_cand_107,0.21,6,11.3,0.998,0.3,116.99164000000002
RZE_cand_1894_cand_8252_cand_108,0.21,6,11.3,0.998,0.3,119.58564000000001
RZE_cand_1894_cand_8252_cand_109,0.21,6,11.3,0.998,0.3,122.17964000000002
RZE_cand_1894_cand_8252_cand_110,0.21,6,11.3,0.998,0.3,124.77364000000001
RZE_cand_1894_cand_8252_cand_111,0.21,6,11.3,0.998,0.3,127.36764000000002
RZE_cand_1894_cand_8252_cand_112,0.21,6,11.3,0.998,0.3,129.96164000000002
RZE_cand_1894_cand_8252_cand_113,0.21,6,11.3,0.998,0.3,132.55564
RZE_cand_1894_cand_8252_cand_114,0.21,6,11.3,0.998,0.3,135.14964
RZE_cand_1894_cand_8252_cand_115,0.21,6,11.3,0.998,0.3,137.74364
RZE_cand_1894_cand_8252_cand_116,0.21,6,11.3,0.998,0.3,140.33764
RZE_cand_1894_cand_8252_cand_117,0.21,6,11.3,0.998,0.3,142.93164000000002
RZE_cand_1894_cand_8252_cand_118,0.21,6,11.3,0.998,0.3,145.52564
RZE_cand_1894_cand_8252_cand_119,0.21,6,11.3,0.998,0.3,148.11964
RZE_cand_1894_cand_8252_cand_120,0.21,6,11.3,0.998,0.3,150.71364
RZE_cand_1894_cand_8252_cand_121,0.21,6,11.3,0.998,0.3,153.30764
RZE_cand_1894_cand_8252_cand_122,0.21,6,11.3,0.998,0.3,155.90164000000001
RZE_cand_1894_cand_8252_cand_123,0.21,6,11.3,0.998,0.3,158.49564
RZE_cand_1894_cand_8252_cand_124,0.21,6,11.3,0.998,0.3,161.08964
RZE_cand_1894_cand_8252_cand_125,0.21,6,11.3,0.998,0.3,163.68364
RZE_cand_1894_cand_8252_cand_126,0.21,6,11.3,0.998,0.3,166.27764000000002
RZE_cand_1894_cand_8252_cand_127,0.21,6,11.3,0.998,0.3,168.87164
RZE_cand_1894_cand_8252_cand_128,0.21,6,11.3,1.1560000000000001,0.3,5.449639999999998
RZE_cand_1894_cand_8252_cand_129,0.21,6,11.3,1.1560000000000001,0.3,8.043639999999998
RZE_cand_1894_cand_8252_cand_130,0.21,6,11.3,1.1560000000000001,0.3,10.637639999999998
RZE_cand_1894_cand_8252_cand_131,0.21,6,11.3,1.1560000000000001,0.3,13.231639999999999
RZE_cand_1894_cand_8252_cand_132,0.21,6,11.3,1.1560000000000001,0.3,15.82564
RZE_cand_1894_cand_8252_cand_133,0.21,6,11.3,1.1560000000000001,0.3,18.41964
RZE_cand_1894_cand_8252_cand_134,0.21,6,11.3,1.1560000000000001,0.3,21.01364
RZE_cand_1894_cand_8252_cand_135,0.21,6,11.3,1.1560000000000001,0.3,23.60764
RZE_cand_1894_cand_8252_cand_136,0.21,6,11.3,1.1560000000000001,0.3,26.20164
RZE_cand_1894_cand_8252_cand_137,0.21,6,11.3,1.1560000000000001,0.3,28.795640000000002
RZE_cand_1894_cand_8252_cand_138,0.21,6,11.3,1.1560000000000001,0.3,31.389640000000004
RZE_cand_1894_cand_8252_cand_139,0.21,6,11.3,1.1560000000000001,0.3,33.98364
RZE_cand_1894_cand_8252_cand_140,0.21,6,11.3,1.1560000000000001,0.3,36.57764
RZE_cand_1894_cand_8252_cand_141,0.21,6,11.3,1.1560000000000001,0.3,39.17164
RZE_cand_1894_cand_8252_cand_142,0.21,6,11.3,1.1560000000000001,0.3,41.76564
RZE_cand_1894_cand_8252_cand_143,0.21,6,11.3,1.1560000000000001,0.3,44.35964
RZE_cand_1894_cand_8252_cand_144,0.21,6,11.3,1.1560000000000001,0.3,46.95364
RZE_cand_1894_cand_8252_cand_145,0.21,6,11.3,1.1560000000000001,0.3,49.54764
RZE_cand_1894_cand_8252_cand_146,0.21,6,11.3,1.1560000000000001,0.3,52.14164
RZE_cand_1894_cand_8252_cand_147,0.21,6,11.3,1.1560000000000001,0.3,54.735640000000004
RZE_cand_1894_cand_8252_cand_148,0.21,6,11.3,1.1560000000000001,0.3,57.329640000000005
RZE_cand_1894_cand_8252_cand_149,0.21,6,11.3,1.1560000000000001,0.3,59.92364
RZE_cand_1894_cand_8252_cand_150,0.21,6,11.3,1.1560000000000001,0.3,62.51764
RZE_cand_1894_cand_8252_cand_151,0.21,6,11.3,1.1560000000000001,0.3,65.11164000000001
RZE_cand_1894_cand_8252_cand_152,0.21,6,11.3,1.1560000000000001,0.3,67.70564
RZE_cand_1894_cand_8252_cand_153,0.21,6,11.3,1.1560000000000001,0.3,70.29964000000001
RZE_cand_1894_cand_8252_cand_154,0.21,6,11.3,1.1560000000000001,0.3,72.89364
RZE_cand_1894_cand_8252_cand_155,0.21,6,11.3,1.1560000000000001,0.3,75.48764000000001
RZE_cand_1894_cand_8252_cand_156,0.21,6,11.3,1.1560000000000001,0.3,78.08164000000001
RZE_cand_1894_cand_8252_cand_157,0.21,6,11.3,1.1560000000000001,0.3,80.67564000000002
RZE_cand_1894_cand_8252_cand_158,0.21,6,11.3,1.1560000000000001,0.3,83.26964000000001
RZE_cand_1894_cand_8252_cand_159,0.21,6,11.3,1.1560000000000001,0.3,85.86364000000002
RZE_cand_1894_cand_8252_cand_160,0.21,6,11.3,1.1560000000000001,0.3,88.45764000000001
RZE_cand_1894_cand_8252_cand_161,0.21,6,11.3,1.1560000000000001,0.3,91.05164
RZE_cand_1894_cand_8252_cand_162,0.21,6,11.3,1.1560000000000001,0.3,93.64564000000001
RZE_cand_1894_cand_8252_cand_163,0.21,6,11.3,1.1560000000000001,0.3,96.23964000000001
RZE_cand_1894_cand_8252_cand_164,0.21,6,11.3,1.1560000000000001,0.3,98.83364000000002
RZE_cand_1894_cand_8252_cand_165,0.21,6,11.3,1.1560000000000001,0.3,101.42764000000001
RZE_cand_1894_cand_8252_cand_166,0.21,6,11.3,1.1560000000000001,0.3,104.02164000000002
RZE_cand_1894_cand_8252_cand_167,0.21,6,11.3,1.1560000000000001,0.3,106.61564000000001
RZE_cand_1894_cand_8252_cand_168,0.21,6,11.3,1.1560000000000001,0.3,109.20964000000002
RZE_cand_1894_cand_8252_cand_169,0.21,6,11.3,1.1560000000000001,0.3,111.80364000000002
RZE_cand_1894_cand_8252_cand_170,0.21,6,11.3,1.1560000000000001,0.3,114.39764000000001
RZE_cand_1894_cand_8252_cand_171,0.21,6,11.3,1.1560000000000001,0.3,116.99164000000002
RZE_cand_1894_cand_8252_cand_172,0.21,6,11.3,1.1560000000000001,0.3,119.58564000000001
RZE_cand_1894_cand_8252_cand_173,0.21,6,11.3,1.1560000000000001,0.3,122.17964000000002
RZE_cand_1894_cand_8252_cand_174,0.21,6,11.3,1.1560000000000001,0.3,124.77364000000001
RZE_cand_1894_cand_8252_cand_175,0.21,6,11.3,1.1560000000000001,0.3,127.36764000000002
RZE_cand_1894_cand_8252_cand_176,0.21,6,11.3,1.1560000000000001,0.3,129.96164000000002
RZE_cand_1894_cand_8252_cand_177,0.21,6,11.3,1.1560000000000001,0.3,132.55564
RZE_cand_1894_cand_8252_cand_178,0.21,6,11.3,1.1560000000000001,0.3,135.14964
RZE_cand_1894_cand_8252_cand_179,0.21,6,11.3,1.1560000000000001,0.3,137.74364
RZE_cand_1894_cand_8252_cand_180,0.21,6,11.3,1.1560000000000001,0.3,140.33764
RZE_cand_1894_cand_8252_cand_181,0.21,6,11.3,1.1560000000000001,0.3,142.93164000000002
RZE_cand_1894_cand_8252_cand_182,0.21,6,11.3,1.1560000000000001,0.3,145.52564
RZE_cand_1894_cand_8252_cand_183,0.21,6,11.3,1.1560000000000001,0.3,148.11964
RZE_cand_1894_cand_8252_cand_184,0.21,6,11.3,1.1560000000000001,0.3,150.71364
RZE_cand_1894_cand_8252_cand_185,0.21,6,11.3,1.1560000000000001,0.3,153.30764
RZE_cand_1894_cand_8252_cand_186,0.21,6,11.3,1.1560000000000001,0.3,155.90164000000001
RZE_cand_1894_cand_8252_cand_187,0.21,6,11.3,1.1560000000000001,0.3,158.49564
RZE_cand_1894_cand_8252_cand_188,0.21,6,11.3,1.1560000000000001,0.3,161.08964
RZE_cand_1894_cand_8252_cand_189,0.21,6,11.3,1.1560000000000001,0.3,163.68364
RZE_cand_1894_cand_8252_cand_190,0.21,6,11.3,1.1560000000000001,0.3,166.27764000000002
RZE_cand_1894_cand_8252_cand_191,0.21,6,11.3,1.1560000000000001,0.3,168.87164
RZE_cand_1894_cand_8252_cand_192,0.21,6,11.3,1.314,0.3,5.449639999999998
RZE_cand_1894_cand_8252_cand_193,0.21,6,11.3,1.314,0.3,8.043639999999998
RZE_cand_1894_cand_8252_cand_194,0.21,6,11.3,1.314,0.3,10.637639999999998
RZE_cand_1894_cand_8252_cand_195,0.21,6,11.3,1.314,0.3,13.231639999999999
RZE_cand_1894_cand_8252_cand_196,0.21,6,11.3,1.314,0.3,15.82564
RZE_cand_1894_cand_8252_cand_197,0.21,6,11.3,1.314,0.3,18.41964
RZE_cand_1894_cand_8252_cand_198,0.21,6,11.3,1.314,0.3,21.01364
RZE_cand_1894_cand_8252_cand_199,0.21,6,11.3,1.314,0.3,23.60764
RZE_cand_1894_cand_8252_cand_200,0.21,6,11.3,1.314,0.3,26.20164
RZE_cand_1894_cand_8252_cand_201,0.21,6,11.3,1.314,0.3,28.795640000000002
RZE_cand_1894_cand_8252_cand_202,0.21,6,11.3,1.314,0.3,31.389640000000004
RZE_cand_1894_cand_8252_cand_203,0.21,6,11.3,1.314,0.3,33.98364
RZE_cand_1894_cand_8252_cand_204,0.21,6,11.3,1.314,0.3,36.57764
RZE_cand_1894_cand_8252_cand_205,0.21,6,11.3,1.314,0.3,39.17164
RZE_cand_1894_cand_8252_cand_206,0.21,6,11.3,1.314,0.3,41.76564
RZE_cand_1894_cand_8252_cand_207,0.21,6,11.3,1.314,0.3,44.35964
RZE_cand_1894_cand_8252_cand_208,0.21,6,11.3,1.314,0.3,46.95364
RZE_cand_1894_cand_8252_cand_209,0.21,6,11.3,1.314,0.3,49.54764
RZE_cand_1894_cand_8252_cand_210,0.21,6,11.3,1.314,0.3,52.14164
RZE_cand_1894_cand_8252_cand_211,0.21,6,11.3,1.314,0.3,54.735640000000004
RZE_cand_1894_cand_8252_cand_212,0.21,6,11.3,1.314,0.3,57.329640000000005
RZE_cand_1894_cand_8252_cand_213,0.21,6,11.3,1.314,0.3,59.92364
RZE_cand_1894_cand_8252_cand_214,0.21,6,11.3,1.314,0.3,62.51764
RZE_cand_1894_cand_8252_cand_215,0.21,6,11.3,1.314,0.3,65.11164000000001
RZE_cand_1894_cand_8252_cand_216,0.21,6,11.3,1.314,0.3,67.70564
RZE_cand_1894_cand_8252_cand_217,0.21,6,11.3,1.314,0.3,70.29964000000001
RZE_cand_1894_cand_8252_cand_218,0.21,6,11.3,1.314,0.3,72.89364
RZE_cand_1894_cand_8252_cand_219,0.21,6,11.3,1.314,0.3,75.48764000000001
RZE_cand_1894_cand_8252_cand_220,0.21,6,11.3,1.314,0.3,78.08164000000001
RZE_cand_1894_cand_8252_cand_221,0.21,6,11.3,1.314,0.3,80.67564000000002
RZE_cand_1894_cand_8252_cand_222,0.21,6,11.3,1.314,0.3,83.26964000000001
RZE_cand_1894_cand_8252_cand_223,0.21,6,11.3,1.314,0.3,85.86364000000002
RZE_cand_1894_cand_8252_cand_224,0.21,6,11.3,1.314,0.3,88.45764000000001
RZE_cand_1894_cand_8252_cand_225,0.21,6,11.3,1.314,0.3,91.05164
RZE_cand_1894_cand_8252_cand_226,0.21,6,11.3,1.314,0.3,93.64564000000001
RZE_cand_1894_cand_8252_cand_227,0.21,6,11.3,1.314,0.3,96.23964000000001
RZE_cand_1894_cand_8252_cand_228,0.21,6,11.3,1.314,0.3,98.83364000000002
RZE_cand_1894_cand_8252_cand_229,0.21,6,11.3,1.314,0.3,101.42764000000001
RZE_cand_1894_cand_8252_cand_230,0.21,6,11.3,1.314,0.3,104.02164000000002
RZE_cand_1894_cand_8252_cand_231,0.21,6,11.3,1.314,0.3,106.61564000000001
RZE_cand_1894_cand_8252_cand_232,0.21,6,11.3,1.314,0.3,109.20964000000002
RZE_cand_1894_cand_8252_cand_233,0.21,6,11.3,1.314,0.3,111.80364000000002
RZE_cand_1894_cand_8252_cand_234,0.21,6,11.3,1.314,0.3,114.39764000000001
RZE_cand_1894_cand_8252_cand_235,0.21,6,11.3,1.314,0.3,116.99164000000002
RZE_cand_1894_cand_8252_cand_236,0.21,6,11.3,1.314,0.3,119.58564000000001
RZE_cand_1894_cand_8252_cand_237,0.21,6,11.3,1.314,0.3,122.17964000000002
RZE_cand_1894_cand_8252_cand_238,0.21,6,11.3,1.314,0.3,124.77364000000001
RZE_cand_1894_cand_8252_cand_239,0.21,6,11.3,1.314,0.3,127.36764000000002
RZE_cand_1894_cand_8252_cand_240,0.21,6,11.3,1.314,0.3,129.96164000000002
RZE_cand_1894_cand_8252_cand_241,0.21,6,11.3,1.314,0.3,132.55564
RZE_cand_1894_cand_8252_cand_242,0.21,6,11.3,1.314,0.3,135.14964
RZE_cand_1894_cand_8252_cand_243,0.21,6,11.3,1.314,0.3,137.74364
RZE_cand_1894_cand_8252_cand_244,0.21,6,11.3,1.314,0.3,140.33764
RZE_cand_1894_cand_8252_cand_245,0.21,6,11.3,1.314,0.3,142.93164000000002
RZE_cand_1894_cand_8252_cand_246,0.21,6,11.3,1.314,0.3,145.52564
RZE_cand_1894_cand_8252_cand_247,0.21,6,11.3,1.314,0.3,148.11964
RZE_cand_1894_cand_8252_cand_248,0.21,6,11.3,1.314,0.3,150.71364
RZE_cand_1894_cand_8252_cand_249,0.21,6,11.3,1.314,0.3,153.30764
RZE_cand_1894_cand_8252_cand_250,0.21,6,11.3,1.314,0.3,155.90164000000001
RZE_cand_1894_cand_8252_cand_251,0.21,6,11.3,1.314,0.3,158.49564
RZE_cand_1894_cand_8252_cand_252,0.21,6,11.3,1.314,0.3,161.08964
RZE_cand_1894_cand_8252_cand_253,0.21,6,11.3,1.314,0.3,163.68364
RZE_cand_1894_cand_8252_cand_254,0.21,6,11.3,1.314,0.3,166.27764000000002
RZE_cand_1894_cand_8252_cand_255,0.21,6,11.3,1.314,0.3,168.87164
RZE_cand_1894_cand_8252_cand_256,0.21,6,11.3,1.472,0.3,5.449639999999998
RZE_cand_1894_cand_8252_cand_257,0.21,6,11.3,1.472,0.3,8.043639999999998
RZE_cand_1894_cand_8252_cand_258,0.21,6,11.3,1.472,0.3,10.637639999999998
RZE_cand_1894_cand_8252_cand_259,0.21,6,11.3,1.472,0.3,13.231639999999999
RZE_cand_1894_cand_8252_cand_260,0.21,6,11.3,1.472,0.3,15.82564
RZE_cand_1894_cand_8252_cand_261,0.21,6,11.3,1.472,0.3,18.41964
RZE_cand_1894_cand_8252_cand_262,0.21,6,11.3,1.472,0.3,21.01364
RZE_cand_1894_cand_8252_cand_263,0.21,6,11.3,1.472,0.3,23.60764
RZE_cand_1894_cand_8252_cand_264,0.21,6,11.3,1.472,0.3,26.20164
RZE_cand_1894_cand_8252_cand_265,0.21,6,11.3,1.472,0.3,28.795640000000002
RZE_cand_1894_cand_8252_cand_266,0.21,6,11.3,1.472,0.3,31.389640000000004
RZE_cand_1894_cand_8252_cand_267,0.21,6,11.3,1.472,0.3,33.98364
RZE_cand_1894_cand_8252_cand_268,0.21,6,11.3,1.472,0.3,36.57764
RZE_cand_1894_cand_8252_cand_269,0.21,6,11.3,1.472,0.3,39.17164
RZE_cand_1894_cand_8252_cand_270,0.21,6,11.3,1.472,0.3,41.76564
RZE_cand_1894_cand_8252_cand_271,0.21,6,11.3,1.472,0.3,44.35964
RZE_cand_1894_cand_8252_cand_272,0.21,6,11.3,1.472,0.3,46.95364
RZE_cand_1894_cand_8252_cand_273,0.21,6,11.3,1.472,0.3,49.54764
RZE_cand_1894_cand_8252_cand_274,0.21,6,11.3,1.472,0.3,52.14164
RZE_cand_1894_cand_8252_cand_275,0.21,6,11.3,1.472,0.3,54.735640000000004
RZE_cand_1894_cand_8252_cand_276,0.21,6,11.3,1.472,0.3,57.329640000000005
RZE_cand_1894_cand_8252_cand_277,0.21,6,11.3,1.472,0.3,59.92364
RZE_cand_1894_cand_8252_cand_278,0.21,6,11.3,1.472,0.3,62.51764
RZE_cand_1894_cand_8252_cand_279,0.21,6,11.3,1.472,0.3,65.11164000000001
RZE_cand_1894_cand_8252_cand_280,0.21,6,11.3,1.472,0.3,67.70564
RZE_cand_1894_cand_8252_cand_281,0.21,6,11.3,1.472,0.3,70.29964000000001
RZE_cand_1894_cand_8252_cand_282,0.21,6,11.3,1.472,0.3,72.89364
RZE_cand_1894_cand_8252_cand_283,0.21,6,11.3,1.472,0.3,75.48764000000001
RZE_cand_1894_cand_8252_cand_284,0.21,6,11.3,1.472,0.3,78.08164000000001
RZE_cand_1894_cand_8252_cand_285,0.21,6,11.3,1.472,0.3,80.67564000000002
RZE_cand_1894_cand_8252_cand_286,0.21,6,11.3,1.472,0.3,83.26964000000001
RZE_cand_1894_cand_8252_cand_287,0.21,6,11.3,1.472,0.3,85.86364000000002
RZE_cand_1894_cand_8252_cand_288,0.21,6,11.3,1.472,0.3,88.45764000000001
RZE_cand_1894_cand_8252_cand_289,0.21,6,11.3,1.472,0.3,91.05164
RZE_cand_1894_cand_8252_cand_290,0.21,6,11.3,1.472,0.3,93.64564000000001
RZE_cand_1894_cand_8252_cand_291,0.21,6,11.3,1.472,0.3,96.23964000000001
RZE_cand_1894_cand_8252_cand_292,0.21,6,11.3,1.472,0.3,98.83364000000002
RZE_cand_1894_cand_8252_cand_293,0.21,6,11.3,1.472,0.3,101.42764000000001
RZE_cand_1894_cand_8252_cand_294,0.21,6,11.3,1.472,0.3,104.02164000000002
RZE_cand_1894_cand_8252_cand_295,0.21,6,11.3,1.472,0.3,106.61564000000001
RZE_cand_1894_cand_8252_cand_296,0.21,6,11.3,1.472,0.3,109.20964000000002
RZE_cand_1894_cand_8252_cand_297,0.21,6,11.3,1.472,0.3,111.80364000000002
RZE_cand_1894_cand_8252_cand_298,0.21,6,11.3,1.472,0.3,114.39764000000001
