candidate_name,i1,i2,i3,i4,o1,o2,candidate_efficiency,candidate_efficient,SZZ_efficiency,LCJ_efficiency,KAT_efficiency
RZE_cand_1495,0.0000000000,6.0000000000,11.3000000000,3.0000000000,0.3000000000,3.7000000000,1.0000000000,true,1.0000000000,0.6685096211,1.0000000000
RZE_cand_1496,0.0000000000,6.0000000000,11.3000000000,3.0000000000,0.3000000000,3.9000000000,1.0000000000,true,1.0000000000,0.6531947891,1.0000000000
RZE_cand_1497,0.0000000000,6.0000000000,11.3000000000,3.0000000000,0.3000000000,4.1000000000,1.0000000000,true,1.0000000000,0.6385659346,1.0000000000
RZE_cand_1498,0.0000000000,6.0000000000,11.3000000000,3.0000000000,0.3000000000,4.3000000000,1.0000000000,true,1.0000000000,0.6245779780,1.0000000000
RZE_cand_1499,0.0000000000,6.0000000000,11.3000000000,3.0000000000,0.3000000000,4.5000000000,1.0000000000,true,1.0000000000,0.6111897050,1.0000000000
RZE_cand_1500,0.0000000000,6.0000000000,11.3000000000,3.0000000000,0.3000000000,4.7000000000,1.0000000000,true,1.0000000000,0.5983633610,1.0000000000
RZE_cand_1501,0.0000000000,6.0000000000,11.3000000000,3.0000000000,0.3000000000,4.9000000000,1.0000000000,true,1.0000000000,0.5860642953,1.0000000000
RZE_cand_1502,0.0000000000,6.0000000000,11.3000000000,3.0000000000,0.3000000000,5.1000000000,1.0000000000,true,1.0000000000,0.5742606491,1.0000000000
RZE_cand_1503,0.0000000000,6.0000000000,11.3000000000,3.0000000000,0.3000000000,5.3000000000,1.0000000000,true,1.0000000000,0.5629230793,1.0000000000
RZE_cand_1504,0.0000000000,6.0000000000,11.3000000000,3.0000000000,0.3000000000,5.5000000000,1.0000000000,true,1.0000000000,0.5520245152,1.0000000000
RZE_cand_1505,0.0000000000,6.0000000000,11.3000000000,3.0000000000,0.3000000000,5.7000000000,1.0000000000,true,1.0000000000,0.5419801384,1.0000000000
RZE_cand_1506,0.0000000000,6.0000000000,11.3000000000,3.0000000000,0.3000000000,5.9000000000,1.0000000000,true,1.0000000000,0.5333687378,1.0000000000
RZE_cand_1507,0.0000000000,6.0000000000,11.3000000000,3.0000000000,0.3000000000,6.1000000000,1.0000000000,true,1.0000000000,0.5250882574,1.0000000000
RZE_cand_1508,0.0000000000,6.0000000000,11.3000000000,3.0000000000,0.3000000000,6.3000000000,1.0000000000,true,1.0000000000,0.5171199818,1.0000000000
RZE_cand_1509,0.0000000000,6.0000000000,11.3000000000,3.0000000000,0.3000000000,6.5000000000,1.0000000000,true,1.0000000000,0.5094465808,1.0000000000
RZE_cand_1510,0.0000000000,6.0000000000,11.3000000000,3.0000000000,0.3000000000,6.7000000000,1.0000000000,true,1.0000000000,0.5020519836,1.0000000000
RZE_cand_1511,0.0000000000,6.0000000000,11.3000000000,3.0000000000,0.3000000000,6.9000000000,1.0000000000,true,1.0000000000,0.4949212662,1.0000000000
RZE_cand_1512,0.0000000000,6.0000000000,11.3000000000,3.0000000000,0.3000000000,7.1000000000,1.0000000000,true,1.0000000000,0.4880405512,1.0000000000
RZE_cand_1513,0.0000000000,6.0000000000,11.3000000000,3.0000000000,0.3000000000,7.3000000000,1.0000000000,true,0.9884295188,0.4878048780,1.0000000000
RZE_cand_1514,0.0000000000,6.0000000000,11.3000000000,3.0000000000,0.3000000000,7.5000000000,1.0000000000,true,0.9761872548,0.4878048780,1.0000000000
RZE_cand_1515,0.0000000000,6.0000000000,11.3000000000,3.0000000000,0.3000000000,7.7000000000,1.0000000000,true,0.9649122807,0.4878048780,1.0000000000
RZE_cand_1516,0.0000000000,6.0000000000,11.3000000000,3.0000000000,0.3000000000,7.9000000000,1.0000000000,true,0.9544943118,0.4878048780,1.0000000000
RZE_cand_1517,0.0000000000,6.0000000000,11.3000000000,3.0000000000,0.3000000000,8.1000000000,1.0000000000,true,0.9448392147,0.4878048780,1.0000000000
RZE_cand_1518,0.0000000000,6.0000000000,11.3000000000,3.0000000000,0.3000000000,8.3000000000,1.0000000000,true,0.9358661555,0.4878048780,1.0000000000
RZE_cand_1519,0.0000000000,6.0000000000,11.3000000000,3.0000000000,0.3000000000,8.5000000000,1.0000000000,true,0.9275053305,0.4878048780,1.0000000000
RZE_cand_1520,0.0000000000,6.0000000000,11.3000000000,3.1000000000,0.3000000000,2.5000000000,1.0000000000,true,1.0000000000,0.7860473338,1.0000000000
RZE_cand_1521,0.0000000000,6.0000000000,11.3000000000,3.1000000000,0.3000000000,2.7000000000,1.0000000000,true,1.0000000000,0.7655985499,1.0000000000
RZE_cand_1522,0.0000000000,6.0000000000,11.3000000000,3.1000000000,0.3000000000,2.9000000000,1.0000000000,true,1.0000000000,0.7461867277,1.0000000000
RZE_cand_1523,0.0000000000,6.0000000000,11.3000000000,3.1000000000,0.3000000000,3.1000000000,1.0000000000,true,1.0000000000,0.7277349407,1.0000000000
RZE_cand_1524,0.0000000000,6.0000000000,11.3000000000,3.1000000000,0.3000000000,3.3000000000,1.0000000000,true,1.0000000000,0.7101736881,1.0000000000
RZE_cand_1525,0.0000000000,6.0000000000,11.3000000000,3.1000000000,0.3000000000,3.5000000000,1.0000000000,true,1.0000000000,0.6934400195,1.0000000000
RZE_cand_1526,0.0000000000,6.0000000000,11.3000000000,3.1000000000,0.3000000000,3.7000000000,1.0000000000,true,1.0000000000,0.6774767811,1.0000000000
RZE_cand_1527,0.0000000000,6.0000000000,11.3000000000,3.1000000000,0.3000000000,3.9000000000,1.0000000000,true,1.0000000000,0.6622319633,1.0000000000
RZE_cand_1528,0.0000000000,6.0000000000,11.3000000000,3.1000000000,0.3000000000,4.1000000000,1.0000000000,true,1.0000000000,0.6476581350,1.0000000000
RZE_cand_1529,0.0000000000,6.0000000000,11.3000000000,3.1000000000,0.3000000000,4.3000000000,1.0000000000,true,1.0000000000,0.6337119505,1.0000000000
RZE_cand_1530,0.0000000000,6.0000000000,11.3000000000,3.1000000000,0.3000000000,4.5000000000,1.0000000000,true,1.0000000000,0.6203537188,1.0000000000
RZE_cand_1531,0.0000000000,6.0000000000,11.3000000000,3.1000000000,0.3000000000,4.7000000000,1.0000000000,true,1.0000000000,0.6075470265,1.0000000000
RZE_cand_1532,0.0000000000,6.0000000000,11.3000000000,3.1000000000,0.3000000000,4.9000000000,1.0000000000,true,1.0000000000,0.5952584064,1.0000000000
RZE_cand_1533,0.0000000000,6.0000000000,11.3000000000,3.1000000000,0.3000000000,5.1000000000,1.0000000000,true,1.0000000000,0.5834570450,1.0000000000
RZE_cand_1534,0.0000000000,6.0000000000,11.3000000000,3.1000000000,0.3000000000,5.3000000000,1.0000000000,true,1.0000000000,0.5721145252,1.0000000000
RZE_cand_1535,0.0000000000,6.0000000000,11.3000000000,3.1000000000,0.3000000000,5.5000000000,1.0000000000,true,1.0000000000,0.5612045973,1.0000000000
RZE_cand_1536,0.0000000000,6.0000000000,11.3000000000,3.1000000000,0.3000000000,5.7000000000,1.0000000000,true,1.0000000000,0.5512402411,1.0000000000
RZE_cand_1537,0.0000000000,6.0000000000,11.3000000000,3.1000000000,0.3000000000,5.9000000000,1.0000000000,true,1.0000000000,0.5425752554,1.0000000000
RZE_cand_1538,0.0000000000,6.0000000000,11.3000000000,3.1000000000,0.3000000000,6.1000000000,1.0000000000,true,1.0000000000,0.5342385000,1.0000000000
RZE_cand_1539,0.0000000000,6.0000000000,11.3000000000,3.1000000000,0.3000000000,6.3000000000,1.0000000000,true,1.0000000000,0.5262116716,1.0000000000
RZE_cand_1540,0.0000000000,6.0000000000,11.3000000000,3.1000000000,0.3000000000,6.5000000000,1.0000000000,true,1.0000000000,0.5184778028,1.0000000000
RZE_cand_1541,0.0000000000,6.0000000000,11.3000000000,3.1000000000,0.3000000000,6.7000000000,1.0000000000,true,1.0000000000,0.5110211426,1.0000000000
RZE_cand_1542,0.0000000000,6.0000000000,11.3000000000,3.1000000000,0.3000000000,6.9000000000,1.0000000000,true,1.0000000000,0.5038270492,1.0000000000
RZE_cand_1543,0.0000000000,6.0000000000,11.3000000000,3.1000000000,0.3000000000,7.1000000000,1.0000000000,true,1.0000000000,0.4968818941,1.0000000000
RZE_cand_1544,0.0000000000,6.0000000000,11.3000000000,3.1000000000,0.3000000000,7.3000000000,1.0000000000,true,1.0000000000,0.4933687003,1.0000000000
RZE_cand_1545,0.0000000000,6.0000000000,11.3000000000,3.1000000000,0.3000000000,7.5000000000,1.0000000000,true,0.9930997159,0.4933687003,1.0000000000
RZE_cand_1546,0.0000000000,6.0000000000,11.3000000000,3.1000000000,0.3000000000,7.7000000000,1.0000000000,true,0.9811565952,0.4933687003,1.0000000000
RZE_cand_1547,0.0000000000,6.0000000000,11.3000000000,3.1000000000,0.3000000000,7.9000000000,1.0000000000,true,0.9701212652,0.4933687003,1.0000000000
RZE_cand_1548,0.0000000000,6.0000000000,11.3000000000,3.1000000000,0.3000000000,8.1000000000,1.0000000000,true,0.9598940142,0.4933687003,1.0000000000
RZE_cand_1549,0.0000000000,6.0000000000,11.3000000000,3.1000000000,0.3000000000,8.3000000000,1.0000000000,true,0.9503892181,0.4933687003,1.0000000000
RZE_cand_1550,0.0000000000,6.0000000000,11.3000000000,3.1000000000,0.3000000000,8.5000000000,1.0000000000,true,0.9415329368,0.4933687003,1.0000000000
RZE_cand_1551,0.0000000000,6.0000000000,11.3000000000,0.7000000000,0.3000000000,2.5000000000,1.0000000000,true,0.8385954559,0.6672550750,1.0000000000
RZE_cand_1552,0.0000000000,6.0000000000,11.3000000000,0.7000000000,0.3000000000,2.7000000000,1.0000000000,true,0.8036572721,0.6445012788,1.0000000000
RZE_cand_1553,0.0000000000,6.0000000000,11.3000000000,0.7000000000,0.3000000000,2.9000000000,1.0000000000,true,0.7715138901,0.6232481451,1.0000000000
RZE_cand_1554,0.0000000000,6.0000000000,11.3000000000,0.7000000000,0.3000000000,3.1000000000,1.0000000000,true,0.7418428609,0.6033519553,1.0000000000
RZE_cand_1555,0.0000000000,6.0000000000,11.3000000000,0.7000000000,0.3000000000,3.3000000000,1.0000000000,true,0.7143695015,0.5846867749,1.0000000000
RZE_cand_1556,0.0000000000,6.0000000000,11.3000000000,0.7000000000,0.3000000000,3.5000000000,1.0000000000,true,0.6888583663,0.5671417854,1.0000000000
RZE_cand_1557,0.0000000000,6.0000000000,11.3000000000,0.7000000000,0.3000000000,3.7000000000,1.0000000000,true,0.6651064826,0.5506190823,1.0000000000
RZE_cand_1558,0.0000000000,6.0000000000,11.3000000000,0.7000000000,0.3000000000,3.9000000000,1.0000000000,true,0.6429379383,0.5350318471,1.0000000000
RZE_cand_1559,0.0000000000,6.0000000000,11.3000000000,0.7000000000,0.3000000000,4.1000000000,1.0000000000,true,0.6146341463,0.5121951220,1.0000000000
RZE_cand_1560,0.0000000000,6.0000000000,11.3000000000,0.7000000000,0.3000000000,4.3000000000,1.0000000000,true,0.5879699248,0.4899749373,1.0000000000
RZE_cand_1561,0.0000000000,6.0000000000,11.3000000000,0.7000000000,0.3000000000,4.5000000000,1.0000000000,true,0.5677852349,0.4731543624,1.0000000000
RZE_cand_1562,0.0000000000,6.0000000000,11.3000000000,0.7000000000,0.3000000000,4.7000000000,1.0000000000,true,0.5515151515,0.4595959596,1.0000000000
RZE_cand_1563,0.0000000000,6.0000000000,11.3000000000,0.7000000000,0.3000000000,4.9000000000,1.0000000000,true,0.5381215470,0.4484346225,1.0000000000
RZE_cand_1564,0.0000000000,6.0000000000,11.3000000000,0.7000000000,0.3000000000,5.1000000000,1.0000000000,true,0.5269035533,0.4390862944,1.0000000000
RZE_cand_1565,0.0000000000,6.0000000000,11.3000000000,0.7000000000,0.3000000000,5.3000000000,1.0000000000,true,0.5173708920,0.4311424100,1.0000000000
RZE_cand_1566,0.0000000000,6.0000000000,11.3000000000,0.7000000000,0.3000000000,5.5000000000,1.0000000000,true,0.5113350126,0.4243085881,1.0000000000
RZE_cand_1567,0.0000000000,6.0000000000,11.3000000000,0.7000000000,0.3000000000,5.7000000000,1.0000000000,true,0.5113350126,0.4183673469,1.0000000000
RZE_cand_1568,0.0000000000,6.0000000000,11.3000000000,0.7000000000,0.3000000000,5.9000000000,1.0000000000,true,0.5113350126,0.4131545338,1.0000000000
RZE_cand_1569,0.0000000000,6.0000000000,11.3000000000,0.7000000000,0.3000000000,6.1000000000,1.0000000000,true,0.5113350126,0.4090909091,1.0000000000
RZE_cand_1570,0.0000000000,6.0000000000,11.3000000000,0.7000000000,0.3000000000,6.3000000000,1.0000000000,true,0.5113350126,0.4090909091,1.0000000000
RZE_cand_1571,0.0000000000,6.0000000000,11.3000000000,0.7000000000,0.3000000000,6.5000000000,1.0000000000,true,0.5113350126,0.4090909091,1.0000000000
RZE_cand_1572,0.0000000000,6.0000000000,11.3000000000,0.7000000000,0.3000000000,6.7000000000,1.0000000000,true,0.5113350126,0.4090909091,1.0000000000
RZE_cand_1573,0.0000000000,6.0000000000,11.3000000000,0.7000000000,0.3000000000,6.9000000000,1.0000000000,true,0.5113350126,0.4090909091,1.0000000000
RZE_cand_1574,0.0000000000,6.0000000000,11.3000000000,0.7000000000,0.3000000000,7.1000000000,1.0000000000,true,0.5113350126,0.4090909091,1.0000000000
RZE_cand_1575,0.0000000000,6.0000000000,11.3000000000,0.7000000000,0.3000000000,7.3000000000,1.0000000000,true,0.5113350126,0.4090909091,1.0000000000
RZE_cand_1576,0.0000000000,6.0000000000,11.3000000000,0.7000000000,0.3000000000,7.5000000000,1.0000000000,true,0.5113350126,0.4090909091,1.0000000000
RZE_cand_1577,0.0000000000,6.0000000000,11.3000000000,0.7000000000,0.3000000000,7.7000000000,1.0000000000,true,0.5113350126,0.4090909091,1.0000000000
RZE_cand_1578,0.0000000000,6.0000000000,11.3000000000,0.7000000000,0.3000000000,7.9000000000,1.0000000000,true,0.5113350126,0.4090909091,1.0000000000
RZE_cand_1579,0.0000000000,6.0000000000,11.3000000000,0.7000000000,0.3000000000,8.1000000000,1.0000000000,true,0.5113350126,0.4090909091,1.0000000000
RZE_cand_1580,0.0000000000,6.0000000000,11.3000000000,0.7000000000,0.3000000000,8.3000000000,1.0000000000,true,0.5113350126,0.4090909091,1.0000000000
RZE_cand_1581,0.0000000000,6.0000000000,11.3000000000,0.7000000000,0.3000000000,8.5000000000,1.0000000000,true,0.5113350126,0.4090909091,1.0000000000
RZE_cand_1582,0.0000000000,6.0000000000,11.3000000000,0.8000000000,0.3000000000,2.5000000000,1.0000000000,true,0.8619402985,0.6672550750,1.0000000000
RZE_cand_1583,0.0000000000,6.0000000000,11.3000000000,0.8000000000,0.3000000000,2.7000000000,1.0000000000,true,0.8220640569,0.6445012788,1.0000000000
RZE_cand_1584,0.0000000000,6.0000000000,11.3000000000,0.8000000000,0.3000000000,2.9000000000,1.0000000000,true,0.7857142857,0.6232481451,1.0000000000
RZE_cand_1585,0.0000000000,6.0000000000,11.3000000000,0.8000000000,0.3000000000,3.1000000000,1.0000000000,true,0.7524429967,0.6033519553,1.0000000000
RZE_cand_1586,0.0000000000,6.0000000000,11.3000000000,0.8000000000,0.3000000000,3.3000000000,1.0000000000,true,0.7218750000,0.5846867749,1.0000000000
RZE_cand_1587,0.0000000000,6.0000000000,11.3000000000,0.8000000000,0.3000000000,3.5000000000,1.0000000000,true,0.6936936937,0.5671417854,1.0000000000
RZE_cand_1588,0.0000000000,6.0000000000,11.3000000000,0.8000000000,0.3000000000,3.7000000000,1.0000000000,true,0.6676300578,0.5506190823,1.0000000000
RZE_cand_1589,0.0000000000,6.0000000000,11.3000000000,0.8000000000,0.3000000000,3.9000000000,1.0000000000,true,0.6434540390,0.5350318471,1.0000000000
RZE_cand_1590,0.0000000000,6.0000000000,11.3000000000,0.8000000000,0.3000000000,4.1000000000,1.0000000000,true,0.6146341463,0.5121951220,1.0000000000
RZE_cand_1591,0.0000000000,6.0000000000,11.3000000000,0.8000000000,0.3000000000,4.3000000000,1.0000000000,true,0.5879699248,0.4899749373,1.0000000000
RZE_cand_1592,0.0000000000,6.0000000000,11.3000000000,0.8000000000,0.3000000000,4.5000000000,1.0000000000,true,0.5677852349,0.4731543624,1.0000000000
RZE_cand_1593,0.0000000000,6.0000000000,11.3000000000,0.8000000000,0.3000000000,4.7000000000,1.0000000000,true,0.5515151515,0.4595959596,1.0000000000
RZE_cand_1594,0.0000000000,6.0000000000,11.3000000000,0.8000000000,0.3000000000,4.9000000000,1.0000000000,true,0.5381215470,0.4484346225,1.0000000000
RZE_cand_1595,0.0000000000,6.0000000000,11.3000000000,0.8000000000,0.3000000000,5.1000000000,1.0000000000,true,0.5269035533,0.4390862944,1.0000000000
RZE_cand_1596,0.0000000000,6.0000000000,11.3000000000,0.8000000000,0.3000000000,5.3000000000,1.0000000000,true,0.5238095238,0.4311424100,1.0000000000
RZE_cand_1597,0.0000000000,6.0000000000,11.3000000000,0.8000000000,0.3000000000,5.5000000000,1.0000000000,true,0.5238095238,0.4243085881,1.0000000000
RZE_cand_1598,0.0000000000,6.0000000000,11.3000000000,0.8000000000,0.3000000000,5.7000000000,1.0000000000,true,0.5238095238,0.4183673469,1.0000000000
RZE_cand_1599,0.0000000000,6.0000000000,11.3000000000,0.8000000000,0.3000000000,5.9000000000,1.0000000000,true,0.5238095238,0.4131545338,1.0000000000
RZE_cand_1600,0.0000000000,6.0000000000,11.3000000000,0.8000000000,0.3000000000,6.1000000000,1.0000000000,true,0.5238095238,0.4090909091,1.0000000000
RZE_cand_1601,0.0000000000,6.0000000000,11.3000000000,0.8000000000,0.3000000000,6.3000000000,1.0000000000,true,0.5238095238,0.4090909091,1.0000000000
RZE_cand_1602,0.0000000000,6.0000000000,11.3000000000,0.8000000000,0.3000000000,6.5000000000,1.0000000000,true,0.5238095238,0.4090909091,1.0000000000
RZE_cand_1603,0.0000000000,6.0000000000,11.3000000000,0.8000000000,0.3000000000,6.7000000000,1.0000000000,true,0.5238095238,0.4090909091,1.0000000000
RZE_cand_1604,0.0000000000,6.0000000000,11.3000000000,0.8000000000,0.3000000000,6.9000000000,1.0000000000,true,0.5238095238,0.4090909091,1.0000000000
RZE_cand_1605,0.0000000000,6.0000000000,11.3000000000,0.8000000000,0.3000000000,7.1000000000,1.0000000000,true,0.5238095238,0.4090909091,1.0000000000
RZE_cand_1606,0.0000000000,6.0000000000,11.3000000000,0.8000000000,0.3000000000,7.3000000000,1.0000000000,true,0.5238095238,0.4090909091,1.0000000000
RZE_cand_1607,0.0000000000,6.0000000000,11.3000000000,0.8000000000,0.3000000000,7.5000000000,1.0000000000,true,0.5238095238,0.4090909091,1.0000000000
RZE_cand_1608,0.0000000000,6.0000000000,11.3000000000,0.8000000000,0.3000000000,7.7000000000,1.0000000000,true,0.5238095238,0.4090909091,1.0000000000
RZE_cand_1609,0.0000000000,6.0000000000,11.3000000000,0.8000000000,0.3000000000,7.9000000000,1.0000000000,true,0.5238095238,0.4090909091,1.0000000000
RZE_cand_1610,0.0000000000,6.0000000000,11.3000000000,0.8000000000,0.3000000000,8.1000000000,1.0000000000,true,0.5238095238,0.4090909091,1.0000000000
RZE_cand_1611,0.0000000000,6.0000000000,11.3000000000,0.8000000000,0.3000000000,8.3000000000,1.0000000000,true,0.5238095238,0.4090909091,1.0000000000
RZE_cand_1612,0.0000000000,6.0000000000,11.3000000000,0.8000000000,0.3000000000,8.5000000000,1.0000000000,true,0.5238095238,0.4090909091,1.0000000000
RZE_cand_1613,0.0000000000,6.0000000000,11.3000000000,0.9000000000,0.3000000000,2.5000000000,1.0000000000,true,0.8913987837,0.6672550750,1.0000000000
RZE_cand_1614,0.0000000000,6.0000000000,11.3000000000,0.9000000000,0.3000000000,2.7000000000,1.0000000000,true,0.8450405930,0.6445012788,1.0000000000
RZE_cand_1615,0.0000000000,6.0000000000,11.3000000000,0.9000000000,0.3000000000,2.9000000000,1.0000000000,true,0.8032658539,0.6232481451,1.0000000000
RZE_cand_1616,0.0000000000,6.0000000000,11.3000000000,0.9000000000,0.3000000000,3.1000000000,1.0000000000,true,0.7654268358,0.6033519553,1.0000000000
RZE_cand_1617,0.0000000000,6.0000000000,11.3000000000,0.9000000000,0.3000000000,3.3000000000,1.0000000000,true,0.7309923664,0.5846867749,1.0000000000
RZE_cand_1618,0.0000000000,6.0000000000,11.3000000000,0.9000000000,0.3000000000,3.5000000000,1.0000000000,true,0.6995227428,0.5671417854,1.0000000000
RZE_cand_1619,0.0000000000,6.0000000000,11.3000000000,0.9000000000,0.3000000000,3.7000000000,1.0000000000,true,0.6706508544,0.5506190823,1.0000000000
RZE_cand_1620,0.0000000000,6.0000000000,11.3000000000,0.9000000000,0.3000000000,3.9000000000,1.0000000000,true,0.6440677966,0.5350318471,1.0000000000
RZE_cand_1621,0.0000000000,6.0000000000,11.3000000000,0.9000000000,0.3000000000,4.1000000000,1.0000000000,true,0.6146341463,0.5121951220,1.0000000000
RZE_cand_1622,0.0000000000,6.0000000000,11.3000000000,0.9000000000,0.3000000000,4.3000000000,1.0000000000,true,0.5879699248,0.4899749373,1.0000000000
RZE_cand_1623,0.0000000000,6.0000000000,11.3000000000,0.9000000000,0.3000000000,4.5000000000,1.0000000000,true,0.5677852349,0.4731543624,1.0000000000
RZE_cand_1624,0.0000000000,6.0000000000,11.3000000000,0.9000000000,0.3000000000,4.7000000000,1.0000000000,true,0.5515151515,0.4595959596,1.0000000000
RZE_cand_1625,0.0000000000,6.0000000000,11.3000000000,0.9000000000,0.3000000000,4.9000000000,1.0000000000,true,0.5394321767,0.4484346225,1.0000000000
RZE_cand_1626,0.0000000000,6.0000000000,11.3000000000,0.9000000000,0.3000000000,5.1000000000,1.0000000000,true,0.5394321767,0.4390862944,1.0000000000
RZE_cand_1627,0.0000000000,6.0000000000,11.3000000000,0.9000000000,0.3000000000,5.3000000000,1.0000000000,true,0.5394321767,0.4311424100,1.0000000000
RZE_cand_1628,0.0000000000,6.0000000000,11.3000000000,0.9000000000,0.3000000000,5.5000000000,1.0000000000,true,0.5394321767,0.4243085881,1.0000000000
RZE_cand_1629,0.0000000000,6.0000000000,11.3000000000,0.9000000000,0.3000000000,5.7000000000,1.0000000000,true,0.5394321767,0.4183673469,1.0000000000
RZE_cand_1630,0.0000000000,6.0000000000,11.3000000000,0.9000000000,0.3000000000,5.9000000000,1.0000000000,true,0.5394321767,0.4131545338,1.0000000000
RZE_cand_1631,0.0000000000,6.0000000000,11.3000000000,0.9000000000,0.3000000000,6.1000000000,1.0000000000,true,0.5394321767,0.4090909091,1.0000000000
RZE_cand_1632,0.0000000000,6.0000000000,11.3000000000,0.9000000000,0.3000000000,6.3000000000,1.0000000000,true,0.5394321767,0.4090909091,1.0000000000
RZE_cand_1633,0.0000000000,6.0000000000,11.3000000000,0.9000000000,0.3000000000,6.5000000000,1.0000000000,true,0.5394321767,0.4090909091,1.0000000000
RZE_cand_1634,0.0000000000,6.0000000000,11.3000000000,0.9000000000,0.3000000000,6.7000000000,1.0000000000,true,0.5394321767,0.4090909091,1.0000000000
RZE_cand_1635,0.0000000000,6.0000000000,11.3000000000,0.9000000000,0.3000000000,6.9000000000,1.0000000000,true,0.5394321767,0.4090909091,1.0000000000
RZE_cand_1636,0.0000000000,6.0000000000,11.3000000000,0.9000000000,0.3000000000,7.1000000000,1.0000000000,true,0.5394321767,0.4090909091,1.0000000000
RZE_cand_1637,0.0000000000,6.0000000000,11.3000000000,0.9000000000,0.3000000000,7.3000000000,1.0000000000,true,0.5394321767,0.4090909091,1.0000000000
RZE_cand_1638,0.0000000000,6.0000000000,11.3000000000,0.9000000000,0.3000000000,7.5000000000,1.0000000000,true,0.5394321767,0.4090909091,1.0000000000
RZE_cand_1639,0.0000000000,6.0000000000,11.3000000000,0.9000000000,0.3000000000,7.7000000000,1.0000000000,true,0.5394321767,0.4090909091,1.0000000000
RZE_cand_1640,0.0000000000,6.0000000000,11.3000000000,0.9000000000,0.3000000000,7.9000000000,1.0000000000,true,0.5394321767,0.4090909091,1.0000000000
RZE_cand_1641,0.0000000000,6.0000000000,11.3000000000,0.9000000000,0.3000000000,8.1000000000,1.0000000000,true,0.5394321767,0.4090909091,1.0000000000
RZE_cand_1642,0.0000000000,6.0000000000,11.3000000000,0.9000000000,0.3000000000,8.3000000000,1.0000000000,true,0.5394321767,0.4090909091,1.0000000000
RZE_cand_1643,0.0000000000,6.0000000000,11.3000000000,0.9000000000,0.3000000000,8.5000000000,1.0000000000,true,0.5394321767,0.4090909091,1.0000000000
RZE_cand_1644,0.0000000000,6.0000000000,11.3000000000,1.0000000000,0.3000000000,2.5000000000,1.0000000000,true,0.9297343616,0.6672550750,1.0000000000
RZE_cand_1645,0.0000000000,6.0000000000,11.3000000000,1.0000000000,0.3000000000,2.7000000000,1.0000000000,true,0.8745298227,0.6445012788,1.0000000000
RZE_cand_1646,0.0000000000,6.0000000000,11.3000000000,1.0000000000,0.3000000000,2.9000000000,1.0000000000,true,0.8255135683,0.6232481451,1.0000000000
RZE_cand_1647,0.0000000000,6.0000000000,11.3000000000,1.0000000000,0.3000000000,3.1000000000,1.0000000000,true,0.7817002882,0.6033519553,1.0000000000
RZE_cand_1648,0.0000000000,6.0000000000,11.3000000000,1.0000000000,0.3000000000,3.3000000000,1.0000000000,true,0.7423033067,0.5846867749,1.0000000000
RZE_cand_1649,0.0000000000,6.0000000000,11.3000000000,1.0000000000,0.3000000000,3.5000000000,1.0000000000,true,0.7066869301,0.5671417854,1.0000000000
RZE_cand_1650,0.0000000000,6.0000000000,11.3000000000,1.0000000000,0.3000000000,3.7000000000,1.0000000000,true,0.6743318832,0.5506190823,1.0000000000
RZE_cand_1651,0.0000000000,6.0000000000,11.3000000000,1.0000000000,0.3000000000,3.9000000000,1.0000000000,true,0.6448098257,0.5350318471,1.0000000000
RZE_cand_1652,0.0000000000,6.0000000000,11.3000000000,1.0000000000,0.3000000000,4.1000000000,1.0000000000,true,0.6146341463,0.5121951220,1.0000000000
RZE_cand_1653,0.0000000000,6.0000000000,11.3000000000,1.0000000000,0.3000000000,4.3000000000,1.0000000000,true,0.5879699248,0.4899749373,1.0000000000
RZE_cand_1654,0.0000000000,6.0000000000,11.3000000000,1.0000000000,0.3000000000,4.5000000000,1.0000000000,true,0.5677852349,0.4731543624,1.0000000000
RZE_cand_1655,0.0000000000,6.0000000000,11.3000000000,1.0000000000,0.3000000000,4.7000000000,1.0000000000,true,0.5595667870,0.4595959596,1.0000000000
RZE_cand_1656,0.0000000000,6.0000000000,11.3000000000,1.0000000000,0.3000000000,4.9000000000,1.0000000000,true,0.5595667870,0.4484346225,1.0000000000
RZE_cand_1657,0.0000000000,6.0000000000,11.3000000000,1.0000000000,0.3000000000,5.1000000000,1.0000000000,true,0.5595667870,0.4390862944,1.0000000000
RZE_cand_1658,0.0000000000,6.0000000000,11.3000000000,1.0000000000,0.3000000000,5.3000000000,1.0000000000,true,0.5595667870,0.4311424100,1.0000000000
RZE_cand_1659,0.0000000000,6.0000000000,11.3000000000,1.0000000000,0.3000000000,5.5000000000,1.0000000000,true,0.5595667870,0.4243085881,1.0000000000
RZE_cand_1660,0.0000000000,6.0000000000,11.3000000000,1.0000000000,0.3000000000,5.7000000000,1.0000000000,true,0.5595667870,0.4183673469,1.0000000000
RZE_cand_1661,0.0000000000,6.0000000000,11.3000000000,1.0000000000,0.3000000000,5.9000000000,1.0000000000,true,0.5595667870,0.4131545338,1.0000000000
RZE_cand_1662,0.0000000000,6.0000000000,11.3000000000,1.0000000000,0.3000000000,6.1000000000,1.0000000000,true,0.5595667870,0.4090909091,1.0000000000
RZE_cand_1663,0.0000000000,6.0000000000,11.3000000000,1.0000000000,0.3000000000,6.3000000000,1.0000000000,true,0.5595667870,0.4090909091,1.0000000000
